»Àø⁄,∆Ωæ˘ƒÍ¡‰,∆Ωæ˘ ’»Î,µÍ√Ê¿‡–Õ,‘¬æ˘œ˙ €∂Ó
221200,27,3.1753,Ω÷±ﬂµÍ,85000
129400,24,2.4123,Ω÷±ﬂµÍ,86200
137500,34,3.4286,Ω÷±ﬂµÍ,71400
207200,26,2.1553,Ω÷±ﬂµÍ,84700
162700,21,2.7083,Ω÷±ﬂµÍ,84700
113100,34,3.0486,Ω÷±ﬂµÍ,68500
61300,36,1.5625,Ω÷±ﬂµÍ,46700
67700,42,1.5429,Ω÷±ﬂµÍ,39400
62000,35,1.9417,Ω÷±ﬂµÍ,53800
189700,32,2.4234,Ω÷±ﬂµÍ,63700
119300,35,2.75,Ω÷±ﬂµÍ,65800
114500,35,1.5357,Ω÷±ﬂµÍ,56500
87000,35,1.6575,Ω÷±ﬂµÍ,59500
146100,33,2.9402,Ω÷±ﬂµÍ,56200
76700,37,1.6522,Ω÷±ﬂµÍ,53300
271700,23,2.596,Ω÷±ﬂµÍ,70000
183000,25,2.5804,Ω÷±ﬂµÍ,97900
21300,40,2.35,Ω÷±ﬂµÍ,91700
24200,32,1.1528,Ω÷±ﬂµÍ,150000
32300,24,3.5,Ω÷±ﬂµÍ,113900
108900,30,3.1364,Ω÷±ﬂµÍ,123500
125000,21,2.9187,Ω÷±ﬂµÍ,52100
50000,45,2.6389,Ω÷±ﬂµÍ,30000
48300,26,4.15,Ω÷±ﬂµÍ,68200
199300,23,3.0742,Ω÷±ﬂµÍ,57900
3900,36,3.125,Ω÷±ﬂµÍ,37500
178300,34,2.3912,Ω÷±ﬂµÍ,52900
199800,40,2.8323,Ω÷±ﬂµÍ,50800
156500,30,2.5313,Ω÷±ﬂµÍ,45800
229300,33,3.1592,Ω÷±ﬂµÍ,75400
80800,34,2.3013,Ω÷±ﬂµÍ,26600
142300,46,2.1955,Ω÷±ﬂµÍ,26900
214000,44,2.9952,Ω÷±ﬂµÍ,63800
130100,32,1.9718,Ω÷±ﬂµÍ,69800
144200,24,2.8452,Ω÷±ﬂµÍ,104700
45100,22,3.25,Ω÷±ﬂµÍ,88900
89400,37,2.9453,Ω÷±ﬂµÍ,82800
93200,36,2.1635,Ω÷±ﬂµÍ,110400
57300,36,2.2321,Ω÷±ﬂµÍ,37500
181500,39,2.3533,Ω÷±ﬂµÍ,65400
113300,38,4.2375,Ω÷±ﬂµÍ,78600
79600,34,2.8269,Ω÷±ﬂµÍ,61100
54400,28,3.2279,Ω÷±ﬂµÍ,95800
110100,34,2.4044,Ω÷±ﬂµÍ,65800
326000,28,1.6944,Ω÷±ﬂµÍ,58600
131500,21,1.7105,Ω÷±ﬂµÍ,52100
150600,34,2.2071,Ω÷±ﬂµÍ,64600
23600,29,2.7,Ω÷±ﬂµÍ,125000
180900,33,2.3934,Ω÷±ﬂµÍ,71900
173200,33,1.9362,Ω÷±ﬂµÍ,59000
268200,32,1.4619,Ω÷±ﬂµÍ,60500
164700,21,2.6066,Ω÷±ﬂµÍ,80000
42100,30,2.5625,Ω÷±ﬂµÍ,156300
90200,29,2.6726,Ω÷±ﬂµÍ,83300
153900,21,2.5208,Ω÷±ﬂµÍ,58500
263900,32,2.0025,Ω÷±ﬂµÍ,54700
134600,27,2.7411,Ω÷±ﬂµÍ,59800
144900,35,1.6786,Ω÷±ﬂµÍ,56500
217500,36,1.6045,Ω÷±ﬂµÍ,57300
165800,36,1.517,Ω÷±ﬂµÍ,52100
137100,35,2.2981,Ω÷±ﬂµÍ,69900
246700,31,2.3125,Ω÷±ﬂµÍ,62100
176400,28,1.7813,Ω÷±ﬂµÍ,67800
203400,36,2.4044,Ω÷±ﬂµÍ,72500
141600,26,4.1917,Ω÷±ﬂµÍ,84000
109700,23,2.6288,Ω÷±ﬂµÍ,96000
9800,28,1.4205,Ω÷±ﬂµÍ,90000
58400,33,3.4792,Ω÷±ﬂµÍ,94600
187000,35,3.625,Ω÷±ﬂµÍ,55000
115500,33,2.0441,Ω÷±ﬂµÍ,42100
161300,32,3.0687,Ω÷±ﬂµÍ,63500
148100,30,2.1458,Ω÷±ﬂµÍ,52400
85800,28,1.9962,Ω÷±ﬂµÍ,50800
94500,21,3.4015,Ω÷±ﬂµÍ,86500
134700,30,3.3693,Ω÷±ﬂµÍ,71800
164400,28,3.4338,Ω÷±ﬂµÍ,54900
85300,33,4.2292,Ω÷±ﬂµÍ,64400
67200,36,1.9107,Ω÷±ﬂµÍ,39800
148800,21,2.7361,Ω÷±ﬂµÍ,83300
77600,44,2.5875,Ω÷±ﬂµÍ,68900
82100,29,2.16,Ω÷±ﬂµÍ,56800
60200,34,1.7917,Ω÷±ﬂµÍ,80000
113300,21,1.8636,Ω÷±ﬂµÍ,67900
123300,28,2.7845,Ω÷±ﬂµÍ,82200
66700,24,4,Ω÷±ﬂµÍ,94500
71700,33,2.6302,Ω÷±ﬂµÍ,81300
90900,29,1.9236,Ω÷±ﬂµÍ,106300
122200,26,1.7656,Ω÷±ﬂµÍ,68000
230200,31,1.9688,Ω÷±ﬂµÍ,53900
191000,34,2.1136,Ω÷±ﬂµÍ,57300
134400,29,2.0921,Ω÷±ﬂµÍ,61400
566600,31,1.9066,Ω÷±ﬂµÍ,54600
294900,29,1.7716,Ω÷±ﬂµÍ,45500
54000,38,2.2885,Ω÷±ﬂµÍ,75000
112300,30,3.4926,Ω÷±ﬂµÍ,94200
100200,26,3.0375,Ω÷±ﬂµÍ,126300
87900,25,3.3214,Ω÷±ﬂµÍ,103100
44300,41,3.1406,Ω÷±ﬂµÍ,100000
81900,25,2.7159,Ω÷±ﬂµÍ,101400
77900,26,2.9167,Ω÷±ﬂµÍ,83900
767900,25,2.0285,Ω÷±ﬂµÍ,106300
241400,25,2.2937,Ω÷±ﬂµÍ,72300
105200,24,2.1038,Ω÷±ﬂµÍ,62000
125500,30,2.1681,Ω÷±ﬂµÍ,66600
106600,29,4.5714,Ω÷±ﬂµÍ,100800
44200,24,3.1071,Ω÷±ﬂµÍ,56100
58000,33,3.2019,Ω÷±ﬂµÍ,112500
67600,40,2.2721,Ω÷±ﬂµÍ,52600
58600,40,2.6477,Ω÷±ﬂµÍ,43500
83700,21,4.3911,Ω÷±ﬂµÍ,107900
137800,38,2.8788,Ω÷±ﬂµÍ,85500
152500,23,3.8108,Ω÷±ﬂµÍ,90400
74600,30,2.8125,Ω÷±ﬂµÍ,70200
69900,26,3.5536,Ω÷±ﬂµÍ,71400
92600,32,3.0139,Ω÷±ﬂµÍ,61500
74900,36,2.2333,Ω÷±ﬂµÍ,61000
85900,32,2.6397,Ω÷±ﬂµÍ,59700
75200,46,1.8529,Ω÷±ﬂµÍ,67200
83200,47,3.0846,Ω÷±ﬂµÍ,76100
150400,32,1.8606,Ω÷±ﬂµÍ,56700
185200,41,1.4524,Ω÷±ﬂµÍ,51700
62400,52,2.3523,Ω÷±ﬂµÍ,59100
69300,47,1.3882,Ω÷±ﬂµÍ,53800
26800,26,1.7596,Ω÷±ﬂµÍ,120800
153200,24,2.3256,Ω÷±ﬂµÍ,56800
87300,28,2.5833,Ω÷±ﬂµÍ,54400
177200,32,1.3569,Ω÷±ﬂµÍ,43100
58800,28,2.3466,Ω÷±ﬂµÍ,53400
107100,27,1.5909,Ω÷±ﬂµÍ,50100
146000,25,1.8839,Ω÷±ﬂµÍ,46300
97000,35,2.395,Ω÷±ﬂµÍ,94100
17100,23,2.4286,Ω÷±ﬂµÍ,100000
52400,32,2.25,Ω÷±ﬂµÍ,50000
146900,21,1.3967,Ω÷±ﬂµÍ,46500
28400,29,1.5313,Ω÷±ﬂµÍ,43800
89300,25,2.13,Ω÷±ﬂµÍ,50800
79200,35,3.2847,Ω÷±ﬂµÍ,64700
63900,37,1.6607,Ω÷±ﬂµÍ,42100
139700,21,2.2169,Ω÷±ﬂµÍ,61600
73700,36,3.5313,Ω÷±ﬂµÍ,68800
70700,37,2.0595,Ω÷±ﬂµÍ,60700
113700,21,2.4688,Ω÷±ﬂµÍ,61300
10600,43,1.875,Ω÷±ﬂµÍ,137500
69400,33,2.0221,Ω÷±ﬂµÍ,52200
19800,23,0.4999,Ω÷±ﬂµÍ,100000
150500,25,2.0976,Ω÷±ﬂµÍ,47700
137100,27,2.9708,Ω÷±ﬂµÍ,60900
137100,33,2.0335,Ω÷±ﬂµÍ,43900
1300,26,2.375,Ω÷±ﬂµÍ,71300
53400,39,3.9519,Ω÷±ﬂµÍ,98900
8600,43,2.0208,Ω÷±ﬂµÍ,72500
14200,44,4.35,Ω÷±ﬂµÍ,68300
64900,45,2.575,Ω÷±ﬂµÍ,73600
14600,24,4,Ω÷±ﬂµÍ,166300
100000,21,2.4423,Ω÷±ﬂµÍ,102300
60100,21,1.939,Ω÷±ﬂµÍ,100300
159100,38,2.5457,Ω÷±ﬂµÍ,80700
29500,27,3.7667,Ω÷±ﬂµÍ,95000
101500,24,2.0417,Ω÷±ﬂµÍ,78800
67900,26,1.4679,Ω÷±ﬂµÍ,94700
32100,23,1.5208,Ω÷±ﬂµÍ,89000
42500,23,1.9833,Ω÷±ﬂµÍ,111500
74400,27,2.1094,Ω÷±ﬂµÍ,72400
59400,27,1.165,Ω÷±ﬂµÍ,53300
52600,27,2.1838,Ω÷±ﬂµÍ,109700
70300,32,1.1912,Ω÷±ﬂµÍ,60000
89800,27,1.6769,Ω÷±ﬂµÍ,63200
32600,29,1.7273,Ω÷±ﬂµÍ,58200
52200,28,1.2029,Ω÷±ﬂµÍ,68900
19200,25,1.7566,Ω÷±ﬂµÍ,49000
26500,23,1.8833,Ω÷±ﬂµÍ,96900
55600,21,1.7196,Ω÷±ﬂµÍ,75000
29300,26,4.0119,Ω÷±ﬂµÍ,119400
89000,29,1.9906,Ω÷±ﬂµÍ,96600
9200,23,2.9583,Ω÷±ﬂµÍ,91700
2000,30,4.125,Ω÷±ﬂµÍ,112500
46100,22,3.4375,Ω÷±ﬂµÍ,83300
30200,29,2.3125,Ω÷±ﬂµÍ,67900
72700,21,2.1474,Ω÷±ﬂµÍ,85300
4300,26,0.536,Ω÷±ﬂµÍ,87500
76100,26,2.7188,Ω÷±ﬂµÍ,48100
36400,29,2.5,Ω÷±ﬂµÍ,59200
31800,27,1.6833,Ω÷±ﬂµÍ,40000
6300,33,3.625,Ω÷±ﬂµÍ,200000
197700,52,2.1833,Ω÷±ﬂµÍ,49500
71700,35,2.5074,Ω÷±ﬂµÍ,66400
146700,39,2.1875,Ω÷±ﬂµÍ,64300
105100,52,2.2992,Ω÷±ﬂµÍ,70200
98700,50,1.5066,Ω÷±ﬂµÍ,59300
76200,26,2.4757,Ω÷±ﬂµÍ,85600
419800,36,5.5179,Ω÷±ﬂµÍ,67500
40600,21,2.1198,Ω÷±ﬂµÍ,73500
103700,26,2.6765,Ω÷±ﬂµÍ,47600
41200,26,6.1731,Ω÷±ﬂµÍ,293800
265400,25,4.7969,Ω÷±ﬂµÍ,211700
346000,26,6.5253,Ω÷±ﬂµÍ,349900
160600,27,6.1321,Ω÷±ﬂµÍ,309700
210300,26,4.6937,Ω÷±ﬂµÍ,198000
206100,24,8.2827,Ω÷±ﬂµÍ,451400
133200,21,3.3942,Ω÷±ﬂµÍ,212800
154400,42,2.2442,Ω÷±ﬂµÍ,166700
100100,23,7.5112,Ω÷±ﬂµÍ,355500
92400,32,3.875,Ω÷±ﬂµÍ,186700
125100,35,6.1049,Ω÷±ﬂµÍ,297200
65400,35,4.9091,Ω÷±ﬂµÍ,275000
109800,33,6.2089,Ω÷±ﬂµÍ,283400
105600,37,5.4224,Ω÷±ﬂµÍ,269500
148400,36,3.1905,Ω÷±ﬂµÍ,235300
113900,30,2.9375,Ω÷±ﬂµÍ,209200
102100,31,4.3145,Ω÷±ﬂµÍ,233000
252400,30,3.0448,Ω÷±ﬂµÍ,192100
126900,33,4.636,Ω÷±ﬂµÍ,245500
60700,40,2.588,Ω÷±ﬂµÍ,209500
37800,29,3.4107,Ω÷±ﬂµÍ,170800
154600,26,5.27,Ω÷±ﬂµÍ,209400
172200,25,4.8304,Ω÷±ﬂµÍ,228900
148400,29,4.9844,Ω÷±ﬂµÍ,203000
114200,34,4.392,Ω÷±ﬂµÍ,187600
494400,25,4.5708,Ω÷±ﬂµÍ,223000
310000,23,4.8229,Ω÷±ﬂµÍ,192600
186600,21,3.6201,Ω÷±ﬂµÍ,150400
197300,28,2.621,Ω÷±ﬂµÍ,202200
186200,32,3.7177,Ω÷±ﬂµÍ,177200
102400,26,3.5192,Ω÷±ﬂµÍ,190500
287400,22,3.9825,Ω÷±ﬂµÍ,180500
124100,50,2.8818,Ω÷±ﬂµÍ,167200
112400,28,3.75,Ω÷±ﬂµÍ,180900
320500,23,3.0735,Ω÷±ﬂµÍ,212300
139100,28,5.3637,Ω÷±ﬂµÍ,214700
224300,25,4.3148,Ω÷±ﬂµÍ,240700
184700,26,2.6779,Ω÷±ﬂµÍ,136000
247700,29,3.5072,Ω÷±ﬂµÍ,121900
436900,21,3.2756,Ω÷±ﬂµÍ,156800
248700,26,6.2089,Ω÷±ﬂµÍ,261800
149200,41,2.2813,Ω÷±ﬂµÍ,125000
268800,52,1.875,Ω÷±ﬂµÍ,212500
97800,52,3.1477,Ω÷±ﬂµÍ,291200
159200,32,2.4952,Ω÷±ﬂµÍ,181800
103400,46,5.5,Ω÷±ﬂµÍ,289700
134400,37,5.8891,Ω÷±ﬂµÍ,226000
138500,36,4.1739,Ω÷±ﬂµÍ,158700
141100,26,4.2639,Ω÷±ﬂµÍ,154200
78500,36,3.2566,Ω÷±ﬂµÍ,151800
257500,33,3.7958,Ω÷±ﬂµÍ,152500
189700,30,2.4375,Ω÷±ﬂµÍ,112100
135500,36,3.5313,Ω÷±ﬂµÍ,117800
125100,33,2.9063,Ω÷±ﬂµÍ,115200
219200,30,3.4871,Ω÷±ﬂµÍ,136400
179700,33,3.6359,Ω÷±ﬂµÍ,135100
60000,33,4.0368,Ω÷±ﬂµÍ,139100
167200,36,4.2143,Ω÷±ﬂµÍ,146900
167700,37,2.9388,Ω÷±ﬂµÍ,139200
281700,27,6.0434,Ω÷±ﬂµÍ,214800
239200,36,2.8661,Ω÷±ﬂµÍ,124000
245200,29,3.0638,Ω÷±ﬂµÍ,113600
113100,52,2.63,Ω÷±ﬂµÍ,127300
117300,51,2.3156,Ω÷±ﬂµÍ,109800
67700,48,2.8594,Ω÷±ﬂµÍ,127200
162500,33,1.9937,Ω÷±ﬂµÍ,103600
38400,47,1.9583,Ω÷±ﬂµÍ,92600
237900,27,1.9766,Ω÷±ﬂµÍ,108000
180700,25,2.2258,Ω÷±ﬂµÍ,114800
168900,33,3.7583,Ω÷±ﬂµÍ,116300
87000,34,3.7933,Ω÷±ﬂµÍ,116100
96400,33,2.4464,Ω÷±ﬂµÍ,128700
188600,39,3.9224,Ω÷±ﬂµÍ,131300
132500,34,3.6298,Ω÷±ﬂµÍ,108500
171900,30,2.227,Ω÷±ﬂµÍ,91900
305500,36,1.9029,Ω÷±ﬂµÍ,98000
149400,35,1.6645,Ω÷±ﬂµÍ,93300
471100,36,2.3859,Ω÷±ﬂµÍ,116200
91100,35,3.4398,Ω÷±ﬂµÍ,134300
155000,42,3.0294,Ω÷±ﬂµÍ,135700
150800,48,2.8983,Ω÷±ﬂµÍ,129200
94700,52,4.2415,Ω÷±ﬂµÍ,140100
44400,52,5.2269,Ω÷±ﬂµÍ,161000
124600,52,1.6006,Ω÷±ﬂµÍ,146200
176100,34,3.2481,Ω÷±ﬂµÍ,128800
258000,33,3.7321,Ω÷±ﬂµÍ,134200
350200,28,3.8438,Ω÷±ﬂµÍ,130800
271600,34,4.1339,Ω÷±ﬂµÍ,135000
171800,32,1.9643,Ω÷±ﬂµÍ,113200
31500,34,3.1786,Ω÷±ﬂµÍ,117800
36800,51,1.4063,Ω÷±ﬂµÍ,98800
143000,33,2.3406,Ω÷±ﬂµÍ,122600
85400,33,2.2596,Ω÷±ﬂµÍ,119400
80900,36,2.8929,Ω÷±ﬂµÍ,118100
287700,28,2.0734,Ω÷±ﬂµÍ,113300
146600,30,2.625,Ω÷±ﬂµÍ,94300
302900,29,2.1354,Ω÷±ﬂµÍ,110700
102400,27,2.1141,Ω÷±ﬂµÍ,110900
151100,46,1.9718,Ω÷±ﬂµÍ,110600
336700,26,3.15,Ω÷±ﬂµÍ,129700
145900,42,3.0375,Ω÷±ﬂµÍ,118100
190400,33,3.7454,Ω÷±ﬂµÍ,116400
198700,27,3.0429,Ω÷±ﬂµÍ,129600
371200,27,3.4609,Ω÷±ﬂµÍ,123300
260000,22,3.125,Ω÷±ﬂµÍ,113600
156400,34,2.8347,Ω÷±ﬂµÍ,115800
205200,36,3.4464,Ω÷±ﬂµÍ,113000
98500,27,3.1133,Ω÷±ﬂµÍ,180600
152600,42,2.8643,Ω÷±ﬂµÍ,132600
26600,36,3.5385,Ω÷±ﬂµÍ,134400
154800,31,3.4327,Ω÷±ﬂµÍ,147200
50400,28,2.9107,Ω÷±ﬂµÍ,152500
266000,32,2.564,Ω÷±ﬂµÍ,145800
160900,34,2.25,Ω÷±ﬂµÍ,138500
164800,35,2.4911,Ω÷±ﬂµÍ,145900
95400,35,2.8906,Ω÷±ﬂµÍ,134800
196100,30,3.3261,Ω÷±ﬂµÍ,164100
538900,22,3.7727,Ω÷±ﬂµÍ,159700
264000,31,3.5,Ω÷±ﬂµÍ,161300
333900,27,4.1304,Ω÷±ﬂµÍ,160500
201300,29,3.1034,Ω÷±ﬂµÍ,140800
387800,35,3.2957,Ω÷±ﬂµÍ,141600
160000,33,2.9712,Ω÷±ﬂµÍ,143900
128500,26,4,Ω÷±ﬂµÍ,160100
247700,30,3.4427,Ω÷±ﬂµÍ,160800
284700,30,3.2266,Ω÷±ﬂµÍ,141800
225900,31,3.4032,Ω÷±ﬂµÍ,143400
112600,52,1.9762,Ω÷±ﬂµÍ,105800
4400,52,0.4999,Ω÷±ﬂµÍ,112500
46900,27,1.7206,Ω÷±ﬂµÍ,107500
50300,37,2.1908,Ω÷±ﬂµÍ,94600
50200,44,2.0156,Ω÷±ﬂµÍ,112500
4600,52,1.625,Ω÷±ﬂµÍ,67500
42100,33,4.4821,Ω÷±ﬂµÍ,220100
86800,33,5.411,Ω÷±ﬂµÍ,219400
152600,33,3.038,Ω÷±ﬂµÍ,137500
132800,27,2.5275,Ω÷±ﬂµÍ,151700
99300,33,3.766,Ω÷±ﬂµÍ,163900
90300,33,3.1094,Ω÷±ﬂµÍ,136000
54100,42,3.4375,Ω÷±ﬂµÍ,151700
132900,24,3.0417,Ω÷±ﬂµÍ,148000
154600,33,3.4777,Ω÷±ﬂµÍ,144500
127900,37,4.0083,Ω÷±ﬂµÍ,142900
189000,29,3.6806,Ω÷±ﬂµÍ,130500
126800,33,6.4576,Ω÷±ﬂµÍ,500001
211200,35,4.9968,Ω÷±ﬂµÍ,295000
39800,42,6.101,Ω÷±ﬂµÍ,311800
75300,47,5.532,Ω÷±ﬂµÍ,318500
106300,38,6.5254,Ω÷±ﬂµÍ,365000
185100,40,4.2407,Ω÷±ﬂµÍ,262000
53100,52,4.8059,Ω÷±ﬂµÍ,270600
154000,48,4.275,Ω÷±ﬂµÍ,256800
98600,52,3.9125,Ω÷±ﬂµÍ,265500
104500,44,3.875,Ω÷±ﬂµÍ,280800
155800,32,9.4667,Ω÷±ﬂµÍ,500001
69300,36,6.6888,Ω÷±ﬂµÍ,500001
67400,43,4.1797,Ω÷±ﬂµÍ,486800
98000,44,3.6,Ω÷±ﬂµÍ,307400
105900,38,7.2419,Ω÷±ﬂµÍ,410400
103600,45,5.0482,Ω÷±ﬂµÍ,388900
76400,52,4.0385,Ω÷±ﬂµÍ,265700
122000,37,5.2865,Ω÷±ﬂµÍ,455400
63300,38,5.9582,Ω÷±ﬂµÍ,350700
168800,36,4.5625,Ω÷±ﬂµÍ,376800
123600,41,3.5694,Ω÷±ﬂµÍ,278600
81600,46,3.6705,Ω÷±ﬂµÍ,286500
90900,34,4.8214,Ω÷±ﬂµÍ,362500
140100,35,4.125,Ω÷±ﬂµÍ,330000
66700,36,7.1615,Ω÷±ﬂµÍ,484700
103400,39,9.8098,Ω÷±ﬂµÍ,500001
187700,32,8.2004,Ω÷±ﬂµÍ,500001
69700,37,15.0001,Ω÷±ﬂµÍ,500001
86200,39,8.9728,Ω÷±ﬂµÍ,500001
176900,40,3.6341,Ω÷±ﬂµÍ,391500
117900,42,7.0315,Ω÷±ﬂµÍ,437300
115100,40,8.4889,Ω÷±ﬂµÍ,500001
72100,44,4.7308,Ω÷±ﬂµÍ,352200
122700,22,4.645,Ω÷±ﬂµÍ,276200
67600,34,3.3621,Ω÷±ﬂµÍ,377200
26800,35,15.0001,Ω÷±ﬂµÍ,500001
147500,23,3.735,Ω÷±ﬂµÍ,218300
535900,28,3.292,Ω÷±ﬂµÍ,227300
47800,34,2.6316,Ω÷±ﬂµÍ,252800
180300,32,3.9464,Ω÷±ﬂµÍ,273600
233800,31,3.0727,Ω÷±ﬂµÍ,242600
64800,36,4.7159,Ω÷±ﬂµÍ,365900
123900,33,5.2329,Ω÷±ﬂµÍ,430900
98000,34,7.7307,Ω÷±ﬂµÍ,429000
99500,33,4.9583,Ω÷±ﬂµÍ,445700
98900,37,6.1536,Ω÷±ﬂµÍ,366000
111000,35,3.8029,Ω÷±ﬂµÍ,414800
75100,36,5.4555,Ω÷±ﬂµÍ,395100
87000,38,6.5784,Ω÷±ﬂµÍ,408500
134400,34,6.5722,Ω÷±ﬂµÍ,437400
220200,23,3.52,Ω÷±ﬂµÍ,187300
413100,31,3.5878,Ω÷±ﬂµÍ,222800
195100,44,3.1304,Ω÷±ﬂµÍ,185600
154400,43,2.5417,Ω÷±ﬂµÍ,178300
368900,32,3.2377,Ω÷±ﬂµÍ,184100
289900,27,3.6336,Ω÷±ﬂµÍ,235200
198800,30,2.5625,Ω÷±ﬂµÍ,153000
186900,24,3.2841,Ω÷±ﬂµÍ,167000
113100,31,1.0548,Ω÷±ﬂµÍ,178100
80000,39,3.2723,Ω÷±ﬂµÍ,166900
74200,35,3.5481,Ω÷±ﬂµÍ,158100
161800,37,2.9605,Ω÷±ﬂµÍ,129400
150400,37,3.2857,Ω÷±ﬂµÍ,130100
104000,35,2.5395,Ω÷±ﬂµÍ,139200
92800,37,3.9219,Ω÷±ﬂµÍ,175000
54600,42,4.625,Ω÷±ﬂµÍ,173800
190600,38,4.0729,Ω÷±ﬂµÍ,212300
65700,43,4.5491,Ω÷±ﬂµÍ,214800
92200,32,3.94,Ω÷±ﬂµÍ,278400
82600,32,2.5114,Ω÷±ﬂµÍ,212200
105400,43,3.5625,Ω÷±ﬂµÍ,211600
79400,36,4.2132,Ω÷±ﬂµÍ,212200
100800,36,4.733,Ω÷±ﬂµÍ,233700
24800,36,1.9688,Ω÷±ﬂµÍ,226000
71800,39,4.625,Ω÷±ﬂµÍ,219000
107900,38,4.4236,Ω÷±ﬂµÍ,233600
137600,30,2.7857,Ω÷±ﬂµÍ,201700
147300,31,3.94,Ω÷±ﬂµÍ,223900
151200,32,2.9422,Ω÷±ﬂµÍ,233100
98800,38,5.9175,Ω÷±ﬂµÍ,416900
40500,44,5,Ω÷±ﬂµÍ,447100
59800,37,7.1885,Ω÷±ﬂµÍ,500001
177900,42,5.1509,Ω÷±ﬂµÍ,426500
107200,39,6.0878,Ω÷±ﬂµÍ,430200
111300,39,5.2249,Ω÷±ﬂµÍ,445200
92100,44,6.5989,Ω÷±ﬂµÍ,500001
98400,30,5.6916,Ω÷±ﬂµÍ,500001
184800,25,3.6639,Ω÷±ﬂµÍ,248100
166000,34,4.5667,Ω÷±ﬂµÍ,271500
104400,35,4.1875,Ω÷±ﬂµÍ,275400
67700,48,3.2596,Ω÷±ﬂµÍ,272400
91400,36,2.7656,Ω÷±ﬂµÍ,239500
119600,39,3.0854,Ω÷±ﬂµÍ,248700
159000,39,4.8017,Ω÷±ﬂµÍ,273800
88900,36,4.7931,Ω÷±ﬂµÍ,272600
115500,38,4.1488,Ω÷±ﬂµÍ,235300
154200,34,4.6211,Ω÷±ﬂµÍ,248900
110700,30,4.2321,Ω÷±ﬂµÍ,252200
131300,42,4.0179,Ω÷±ﬂµÍ,274300
146100,34,3.8304,Ω÷±ﬂµÍ,183000
81700,32,2.8333,Ω÷±ﬂµÍ,186000
119900,32,3.4286,Ω÷±ﬂµÍ,191800
244900,29,3.6944,Ω÷±ﬂµÍ,175200
197600,24,2.6917,Ω÷±ﬂµÍ,170000
115200,29,2.8029,Ω÷±ﬂµÍ,180900
173200,32,2.4464,Ω÷±ﬂµÍ,169600
154400,34,3.4005,Ω÷±ﬂµÍ,176300
233100,29,3.6094,Ω÷±ﬂµÍ,179200
171300,27,3.8085,Ω÷±ﬂµÍ,181400
137500,35,3.4609,Ω÷±ﬂµÍ,166300
152000,29,3.994,Ω÷±ﬂµÍ,195300
196900,30,3.6531,Ω÷±ﬂµÍ,166300
245200,28,2.6071,Ω÷±ﬂµÍ,175900
141400,35,4.275,Ω÷±ﬂµÍ,173600
128300,32,3.1944,Ω÷±ﬂµÍ,181700
127900,23,4.6467,Ω÷±ﬂµÍ,185100
283000,31,2.3333,Ω÷±ﬂµÍ,164200
72600,37,3.25,Ω÷±ﬂµÍ,159200
131100,42,2.9688,Ω÷±ﬂµÍ,162800
666600,22,2.9334,Ω÷±ﬂµÍ,182600
45500,26,2.7721,Ω÷±ﬂµÍ,155400
662600,24,2.2559,Ω÷±ﬂµÍ,166800
352800,21,2.3236,Ω÷±ﬂµÍ,156300
113900,34,10.2289,Ω÷±ﬂµÍ,500001
152500,34,7.8588,Ω÷±ﬂµÍ,454800
121500,36,5.5418,Ω÷±ﬂµÍ,326100
98600,35,5.7051,Ω÷±ﬂµÍ,326000
88000,39,7.7108,Ω÷±ﬂµÍ,450000
62000,50,9.532,Ω÷±ﬂµÍ,483300
97000,52,8.7835,Ω÷±ﬂµÍ,444100
189700,36,6.827,Ω÷±ﬂµÍ,359400
102200,46,6.4288,Ω÷±ﬂµÍ,295500
93000,48,4.7269,Ω÷±ﬂµÍ,303900
62100,36,6.1824,Ω÷±ﬂµÍ,274100
52900,45,5.6629,Ω÷±ﬂµÍ,234000
57300,46,4.9312,Ω÷±ﬂµÍ,240200
101500,43,2.92,Ω÷±ﬂµÍ,242200
168600,45,4.73,Ω÷±ﬂµÍ,201000
128200,39,5.0953,Ω÷±ﬂµÍ,207400
103700,37,3.7932,Ω÷±ﬂµÍ,210300
101800,52,4.1518,Ω÷±ﬂµÍ,182100
85700,46,4.5,Ω÷±ﬂµÍ,184200
142200,34,5.4727,Ω÷±ﬂµÍ,238900
101200,42,4.0714,Ω÷±ﬂµÍ,234000
73700,49,3.7222,Ω÷±ﬂµÍ,237000
90200,47,5.894,Ω÷±ﬂµÍ,300900
143400,52,5.9009,Ω÷±ﬂµÍ,376000
89100,44,6.3467,Ω÷±ﬂµÍ,352700
130900,52,6.4223,Ω÷±ﬂµÍ,310900
75300,46,4.7241,Ω÷±ﬂµÍ,279600
42100,48,3.2813,Ω÷±ﬂµÍ,268100
148400,50,4.99,Ω÷±ﬂµÍ,261600
145300,46,3.1115,Ω÷±ﬂµÍ,234600
153700,47,3.4777,Ω÷±ﬂµÍ,230600
60300,52,5.8309,Ω÷±ﬂµÍ,309100
155100,37,2.2692,Ω÷±ﬂµÍ,225000
77700,52,3.7159,Ω÷±ﬂµÍ,315400
136300,52,4.7098,Ω÷±ﬂµÍ,287900
113100,36,4.3083,Ω÷±ﬂµÍ,269300
123500,44,4.2386,Ω÷±ﬂµÍ,283700
229600,44,3.4811,Ω÷±ﬂµÍ,300500
130800,52,3.0417,Ω÷±ﬂµÍ,222600
122900,52,5.4223,Ω÷±ﬂµÍ,325600
